SummonerName,KDA,AvgKills,AvgDeaths,AvgAssists,TOP_played,JUNGLE_played,MID_played,ADC_played,SUPPORT_played,WinRate,VisionWards,WardsKilled,WardsPlaced,TowersKilled,InhibitorKills,DragonsKilled,RiftHeraldKilled,BaronKilled,KillContribution,TotalDamageDealtToChampions,TotalDamageTaken,TotalHeal,CCDuration,GoldEarned,AvgGameLength,topPlayedLength,midPlayedLength,junglePlayedLength,adcPlayedLength,supportPlayedLength,D_ADC,DT_ADC,CS_zeroToTen_ADC,CS_ADC,H_ADC,D_MID,DT_MID,CS_zeroToTen_MID,CS_MID,H_MID,D_TOP,DT_TOP,CS_zeroToTen_TOP,CS_TOP,H_TOP,D_JG,DT_JG,CS_zeroToTen_JG,CS_JG,H_JG,D_SUP,DT_SUP,CS_zeroToTen_SUP,CS_SUP,H_SUP
 1035716423qqqq,1.59,3.8,6.4,6.4,0,5,5,0,0,40,32,55,111,6,1,14,5,5,46,161970,208096,41778,58.72,105202,1649,0,7855,8635,0,0,0,0,0,0,0,84189,91779,67.2,810,7323,0,0,0,0,0,77781,116317,15.8,329,34455,0,0,0,0,0
TheeBrandini,2.64,6.5,5.3,7.5,10,0,0,0,0,50,34,29,189,7,1,17,7,11,53,210063,325041,58789,121.67,138914,2000.8,20008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210063,325041,66.6,2356,58789,0,0,0,0,0,0,0,0,0,0
Lackless,3.69,6,3.6,7.3,2,8,0,0,0,70,13,59,120,13,0,12,4,8,55,155009,286305,90706,128.92,122625,1887.7,3821,0,15056,0,0,0,0,0,0,0,0,0,0,0,0,38702,57341,59.5,438,13497,116307,228964,4.88,655,77209,0,0,0,0,0
Quantum Fizzics,5.3,5.2,3.3,12.3,1,1,3,0,5,60,32,68,196,5,1,16,0,7,67,188980,235997,124287,85.95,122890,2051,2250,5993,1964,0,10303,0,0,0,0,0,94025,57046,73.67,654,8062,23386,45005,69,201,16929,17328,36352,14,115,42138,54241,97594,7,181,57158
teradcujn,5.09,6.5,3.2,9.8,2,1,0,7,0,90,1,23,83,25,4,16,5,7,56,169082,245066,63515,140.67,136828,1872.2,4193,0,1514,13015,0,119163,126078,70.14,1376,21299,0,0,0,0,0,39148,87496,76,575,27687,10771,31492,1,76,14529,0,0,0,0,0
Aranium,3.58,5.3,3.6,7.6,2,1,3,3,1,60,20,38,130,15,1,12,3,4,54,190506,205927,44450,76.77,122911,1802.5,3901,5294,1842,5160,1828,79792,49114,63.33,587,9861,38116,45625,71.33,610,4099,50121,71122,60,374,20963,14667,25116,1,92,7152,7810,14950,5,14,2375
Chody Walrus,3.98,4.7,4.2,12,1,9,0,0,0,50,33,58,160,6,0,17,2,8,67,169877,337432,121677,156.08,126394,2043.9,1195,0,19244,0,0,0,0,0,0,0,0,0,0,0,0,11073,19833,42,71,3084,158804,317599,7,880,118593,0,0,0,0,0
cccccccccccccake,4.05,6.5,3.9,9.3,0,1,2,7,0,80,16,18,93,19,1,13,10,5,54,195836,152240,25051,51.42,110532,1539.1,0,3959,1203,10229,0,121657,94523,66.14,997,17834,60471,48493,59,383,5036,0,0,0,0,0,13708,9224,77,3,2181,0,0,0,0,0
Pekin Woof,3.34,5.4,3.2,5.3,2,0,7,1,0,70,22,27,122,11,1,9,2,4,49,181532,170089,37436,44.08,111948,1633.4,4167,10566,0,1601,0,25454,15684,62,170,3158,101840,105386,75.17,1202,24214,54238,49019,68,552,10064,0,0,0,0,0,0,0,0,0,0
fallenbandit,3.16,5.3,5,10.5,7,0,0,1,2,60,19,52,192,17,2,15,1,2,63,225649,246937,75685,63.05,131380,1967.7,13961,0,0,2161,3555,14370,20376,44,250,4962,0,0,0,0,0,199908,195524,62.86,1588,48980,0,0,0,0,0,11371,31037,9.5,62,21743
MBR Solo,1.98,3.5,5,6.4,9,1,0,0,0,40,13,33,119,6,1,11,1,3,50,190404,257501,48120,205.23,113583,1701.7,14852,0,2165,0,0,0,0,0,0,0,0,0,0,0,0,149414,218938,73.22,1910,39172,40990,38563,14,120,8948,0,0,0,0,0
BestGravesCnMA,5.46,5.4,2.4,7.7,0,8,0,2,0,60,18,45,125,17,3,13,6,6,65,153427,211131,91593,113.18,118438,1689.8,0,0,13153,3745,0,39000,32180,68.5,426,5064,0,0,0,0,0,0,0,0,0,0,114427,178951,10.75,725,86529,0,0,0,0,0
Knight Lance,2.5,2.9,5,9.6,2,0,1,3,4,40,16,22,157,4,1,11,2,4,56,133948,208644,50472,83.87,99005,1772.2,3682,1212,0,4914,7914,64609,56976,60.33,450,10249,5904,13170,72,111,1256,40086,50208,68,386,11207,0,0,0,0,0,23349,88290,8.25,118,27760
hi im gosu,1.84,4.8,5.8,5.9,0,0,2,6,2,50,5,35,142,15,0,13,1,6,48,150612,200066,26394,35.18,113294,1731.6,0,3322,0,10011,3983,98344,103536,77.67,1202,11986,37559,39500,69.5,348,4257,0,0,0,0,0,0,0,0,0,0,14709,57030,15,94,10151
BillysBoss,2.9,4.5,4.2,7.7,8,0,1,0,1,40,25,29,154,7,0,11,6,4,53,167831,270899,60760,71.35,115910,1818.3,14087,2397,0,0,1699,0,0,0,0,0,26193,35829,65,207,4368,138367,215917,65.5,1629,49486,0,0,0,0,0,3271,19153,11,45,6906
Bischu,3.18,2.4,5.5,15.1,0,0,1,1,8,50,72,84,293,1,0,16,4,5,65,101551,232945,57910,34.1,101242,1923.5,0,1506,0,2733,14996,9013,39144,18,69,17317,14798,12316,68,145,1498,0,0,0,0,0,0,0,0,0,0,77740,181485,8,275,39095
TheAirIsDry,4.76,1.9,3.4,14.3,0,2,0,1,7,60,31,56,209,3,0,13,5,8,70,88695,166984,53374,31.95,97973,1849.8,0,0,3395,2431,12672,30902,20337,40,188,4192,0,0,0,0,0,0,0,0,0,0,16357,34649,6,63,10012,41436,111998,4.86,144,39170
XinxinQ,3.52,3,2.7,6.5,2,0,5,1,2,50,24,42,115,3,2,11,3,1,46,97362,112324,19653,41.23,90580,1514.1,2631,6880,0,1688,3942,12148,10825,40,160,2078,63862,42325,72,819,4142,8798,25445,49.5,193,1671,0,0,0,0,0,12554,33729,5,78,11762
C9 Jensen,2.3,7.2,6.6,8,0,0,9,1,0,40,15,21,79,6,0,11,3,3,53,249517,217605,30278,182.57,124176,1769.5,0,15895,0,1800,0,23572,32385,70,168,1546,225945,185220,70.22,1722,28732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
migukgirl,2.59,5.9,4.9,6.8,2,0,5,1,2,40,20,36,156,6,0,11,4,2,51,174357,211323,26002,46.38,115733,1813.5,4192,9253,0,1302,3388,8555,7615,64,149,1255,107408,110766,71.2,1076,16354,47033,51688,51,468,3682,0,0,0,0,0,11361,41254,9,72,4711
HoldpiggInHandxf,2.02,3.7,5.1,6.6,5,0,2,2,1,50,10,38,137,5,1,9,5,4,49,146889,204063,41124,71.8,102235,1628.8,7711,3294,0,3107,2176,34464,28854,64.5,334,5000,23431,36496,56.5,292,6460,78890,104439,70.2,875,25793,0,0,0,0,0,10104,34274,9,48,3871
Bombay Kitten,2.06,4.3,5.3,6.6,6,0,1,2,1,50,19,29,126,9,2,11,5,6,48,160548,189252,22047,42.43,106989,1685.4,11014,1434,0,3072,1334,28139,20595,77,350,3485,7902,21874,67,150,3651,116154,137525,62.33,1060,14816,0,0,0,0,0,8353,9258,8,23,95
